artifact	audience	doc_type	risk	status	notes
talkbank-tools/spec/errors/E203_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E207_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E208_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E209_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E210_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E211_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E212_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E213_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E214_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E220_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E230_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E231_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E232_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E233_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E241_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E241_illegal_untranscribed_marker.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E242_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E243_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E244_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E245_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E246_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E247_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E248_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E249_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E250_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E251_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E252_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E253_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E258_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E259_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E301_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E302_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E303_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E304_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E305_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E306_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E307_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E308_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E309_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E310_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E311_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E312_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E313_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E314_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E315_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E316_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E317_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E318_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E319_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E320_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E321_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E322_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E323_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E324_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E325_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E326_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E330_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E331_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E340_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E341_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E342_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E344_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E345_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E346_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E347_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E348_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E350_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E351_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E352_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E353_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E354_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E355_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E356_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E357_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E358_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E359_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E360_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E361_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E362_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E363_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E364_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E365_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E366_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E367_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E368_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E369_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E370_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E371_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E372_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E373_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E374_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E375_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E376_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E377_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E378_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E380_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E381_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E382_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E383_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E384_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E385_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E386_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E387_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E388_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E389_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E390_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E391_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E401_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E404_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E501_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E502_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E502_wor_cascade_regression.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E503_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E504_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E505_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E506_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E507_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E508_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E509_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E510_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E511_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E512_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E513_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E514_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E515_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E516_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E517_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E518_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E519_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E522_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E522_undefined_participant.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E523_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E524_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E525_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E526_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E527_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E528_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E529_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E530_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E531_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E532_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E533_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E534_unsupported_option.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E535_unsupported_media_type.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E536_unsupported_media_status.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E537_unsupported_number.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E538_unsupported_recording_quality.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E539_unsupported_transcription.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E540_invalid_time_duration.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E541_invalid_time_start.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E542_unsupported_sex.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E546_unsupported_ses.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E600_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E601_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E602_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E603_invalid_tim_tier_format.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E604_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E604_gra_without_mor.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E605_unsupported_dependent_tier.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E700_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E701_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E702_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E703_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E704_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E705_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E706_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E707.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E708_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E709_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E710_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E711.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E712_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E713_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E714_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E715_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E716.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E717.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E718_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E719_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E720_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E721_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E722_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E723_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E724_gra_circular_dependency.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/E999_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/Events_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/Multiple_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/NONE_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/Omitted_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/Pauses_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/README.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/SPEC_ENHANCEMENT_GUIDE.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/Tag_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/Terminator_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/W108_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/W210_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/W211_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/W601_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/W602_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/W603_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/W724_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/errors/W999_auto.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/symbols/README.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/tools/CLAUDE.md	developer	reference	medium	unreviewed	
talkbank-tools/spec/tools/src/bootstrap/EXAMPLES_GUIDE.md	developer	reference	medium	unreviewed	
talkbank-tools/tests/README.md	developer	reference	medium	unreviewed	
talkbank-tools/tests/alignment_validation/README.md	developer	reference	medium	unreviewed	
talkbank-tools/tests/component_roundtrip_tests/README.md	developer	reference	medium	unreviewed	
talkbank-tools/tests/error_corpus/README.md	developer	reference	medium	unreviewed	
talkbank-tools/tests/error_corpus/validation_gaps/STATUS.md	developer	reference	medium	unreviewed	
talkbank-tools/tests/fixtures/README.md	developer	reference	medium	unreviewed	
talkbank-tools/tests/test_utils/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/CLAN-FEATURES.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/CLAUDE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/DEVELOPER.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/GUIDE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/images/ICON_DESIGN.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/images/screenshots/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azu/format-text/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azu/style-format/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/abort-controller/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/core-auth/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/core-client/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/core-rest-pipeline/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/core-tracing/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/core-util/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/identity/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/logger/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/msal-browser/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/msal-common/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/msal-common/browser/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/msal-common/node/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@azure/msal-node/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@babel/code-frame/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@babel/helper-string-parser/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@babel/helper-validator-identifier/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@babel/parser/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@babel/parser/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@babel/types/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@bcoe/v8-coverage/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@bcoe/v8-coverage/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@esbuild/darwin-arm64/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@eslint/config-array/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@eslint/config-helpers/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@eslint/core/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@eslint/object-schema/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@eslint/plugin-kit/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@eslint-community/eslint-utils/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@eslint-community/regexpp/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@hpcc-js/wasm/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@humanfs/core/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@humanfs/node/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@humanwhocodes/module-importer/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@humanwhocodes/module-importer/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@humanwhocodes/retry/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@isaacs/cliui/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@isaacs/cliui/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@jridgewell/resolve-uri/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@jridgewell/sourcemap-codec/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@jridgewell/trace-mapping/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@nodelib/fs.scandir/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@nodelib/fs.stat/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@nodelib/fs.walk/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@polka/url/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@rollup/rollup-darwin-arm64/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/config-creator/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/config-loader/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/config-loader/node_modules/ajv/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/config-loader/node_modules/json-schema-traverse/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/core/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/formatter/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/formatter/node_modules/chalk/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/node/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/profiler/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/resolver/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/secretlint-formatter-sarif/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/secretlint-rule-no-dotenv/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/secretlint-rule-preset-recommend/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/source-creator/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@secretlint/types/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@sindresorhus/merge-streams/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@standard-schema/spec/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@textlint/ast-node-types/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@textlint/linter-formatter/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@textlint/linter-formatter/node_modules/ansi-regex/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@textlint/linter-formatter/node_modules/emoji-regex/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@textlint/linter-formatter/node_modules/pluralize/Readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@textlint/linter-formatter/node_modules/string-width/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@textlint/linter-formatter/node_modules/strip-ansi/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@textlint/module-interop/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@textlint/resolver/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@textlint/types/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@types/chai/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@types/deep-eql/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@types/esrecurse/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@types/estree/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@types/json-schema/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@types/node/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@types/normalize-package-data/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@types/sarif/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@types/vscode/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@typescript-eslint/eslint-plugin/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@typescript-eslint/parser/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@typescript-eslint/project-service/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@typescript-eslint/scope-manager/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@typescript-eslint/tsconfig-utils/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@typescript-eslint/type-utils/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@typescript-eslint/types/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@typescript-eslint/typescript-estree/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@typescript-eslint/utils/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@typescript-eslint/visitor-keys/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@typescript-eslint/visitor-keys/node_modules/eslint-visitor-keys/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@typespec/ts-http-runtime/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vitest/expect/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vitest/mocker/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vitest/runner/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vitest/snapshot/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vitest/spy/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vitest/ui/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vscode/test-electron/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vscode/test-electron/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vscode/test-electron/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vscode/vsce/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vscode/vsce/node_modules/brace-expansion/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vscode/vsce/node_modules/minimatch/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vscode/vsce-sign/CODE_OF_CONDUCT.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vscode/vsce-sign/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/@vscode/vsce-sign/SUPPORT.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/acorn/CHANGELOG.md	developer	reference	medium	unreviewed	
